userID,Response,Question,Country,Location,Language,Setting,Online
811,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
813,4,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
818,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
819,7,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
820,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
821,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
822,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
823,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
825,1,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
826,9,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
827,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
828,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
829,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
830,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
831,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
832,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
834,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
836,1,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
837,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
838,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
840,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
841,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
845,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
846,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
847,6,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
851,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
853,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
855,5,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
856,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
857,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
858,1,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
866,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
869,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
871,4,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
873,6,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
876,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
877,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
878,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
879,10,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
880,1,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
881,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
882,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
884,4,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
885,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
886,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
887,5,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
888,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
889,1,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
890,6,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
891,6,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
892,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
894,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
895,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
896,6,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
898,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
903,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
908,3,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
909,2,Prepared,Belgium,"Universit? catholique de Louvain, campus in Mons, Belgium",French,In a lab,not-online
1296,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1298,1,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1300,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1301,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1302,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1305,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1308,8,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1310,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1312,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1314,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1317,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1319,2,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1320,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1322,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1323,8,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1326,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1333,3,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1335,8,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1336,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1340,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1342,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1344,2,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1345,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1346,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1347,4,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1350,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1352,3,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1353,9,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1355,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1356,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1358,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1359,1,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1360,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1361,1,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1362,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1363,2,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1367,1,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1370,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1373,1,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1374,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1375,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1376,1,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1378,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1379,3,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1380,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1381,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1384,9,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1386,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1387,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1388,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1389,3,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1390,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1395,8,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1396,9,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1398,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1407,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1408,1,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1410,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1411,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1413,8,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1414,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1415,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1416,3,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1417,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1418,3,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1419,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1420,3,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1423,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1426,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1427,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1428,4,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1430,1,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1432,2,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1433,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1435,1,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1436,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1438,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1440,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1443,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1444,4,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1445,9,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1446,1,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1449,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1450,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1452,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1453,8,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1454,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1458,4,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1459,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1461,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1462,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1463,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1464,1,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1465,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1466,10,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1467,3,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1471,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1473,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1475,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1476,6,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1478,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1480,9,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1481,9,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1482,7,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1483,5,Prepared,India,"Indian School of Business, India",English,In a lab,not-online
1926,10,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1927,1,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1929,5,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1931,5,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1932,2,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1934,1,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1935,4,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1937,2,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1938,7,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1939,7,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1941,6,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1942,6,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1943,3,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1944,4,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1945,2,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1947,5,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1948,6,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1949,6,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1953,3,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1960,3,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1961,5,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1962,7,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1964,10,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1967,3,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1968,2,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1969,2,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1970,2,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1975,4,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1976,10,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1977,5,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1979,5,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1980,7,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1986,2,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1987,1,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1988,3,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1996,4,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
1999,7,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
2002,3,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
2004,3,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
2005,7,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
2008,3,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
2011,5,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
2012,1,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
2013,5,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
2014,8,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
2015,8,Prepared,Malaysia,"HELP University, Malaysia",English,In a lab,not-online
2016,6,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2017,6,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2019,6,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2023,1,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2024,1,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2025,1,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2026,1,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2027,2,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2028,4,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2034,1,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2037,3,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2038,1,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2039,3,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2042,1,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2043,1,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2046,7,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2047,2,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2049,6,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2050,2,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2055,4,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2057,2,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2058,1,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2061,2,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2062,3,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2063,3,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2064,7,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2069,1,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2070,4,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2073,3,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2075,2,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2076,2,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2081,3,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2082,4,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2085,3,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2090,1,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2092,2,Prepared,The Netherlands,"Erasmus University Rotterdam, Rotterdam, The Netherlands",English,In a lab,not-online
2094,4,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2095,3,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2096,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2097,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2098,1,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2100,6,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2101,8,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2103,6,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2104,5,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2105,3,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2106,4,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2107,3,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2108,10,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2110,4,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2112,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2114,1,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2116,6,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2118,8,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2119,8,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2120,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2126,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2130,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2132,1,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2133,8,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2136,7,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2139,1,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2141,10,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2142,1,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2144,7,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2147,4,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2148,4,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2150,5,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2154,1,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2156,3,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2158,1,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2161,3,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2162,7,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2164,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2165,5,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2167,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2168,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2170,1,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2171,6,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2176,9,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2177,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2179,6,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2181,5,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2182,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2183,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2184,2,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2187,5,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2188,3,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2189,5,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2191,6,Prepared,New Zealand,"Victoria University of Wellington, New Zealand",English,Online (at home),online
2326,3,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2327,2,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2330,10,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2332,5,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2338,7,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2351,2,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2355,2,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2362,3,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2364,2,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2368,3,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2369,2,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2371,5,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2372,1,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2376,8,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2377,8,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2379,3,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2380,3,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2381,4,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2383,4,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2385,2,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2389,2,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2399,1,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2402,5,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2406,5,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2411,5,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2412,1,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
2413,9,Prepared,Poland,"Jagiellonian University, Krak?w, Poland",Polish,Online (at home),online
